Rooms,Bathroom,Landsize,Lattitude,Longtitude
2,1.0,0.0,-37.83305,144.99745
2,1.0,0.0,-37.82328,144.99203
3,2.0,941.0,-37.81289,145.24213
5,3.0,651.0,-37.79682,145.21731
4,2.0,785.0,-37.79465,145.2244
2,1.0,1453.0,-37.87827,144.99752
3,1.0,400.0,-37.62464,144.9345
3,2.0,266.0,-37.63544,144.93274
3,2.0,400.0,-37.62584,144.92506
4,2.0,390.0,-37.96,145.02068
4,2.0,404.0,-37.95882,145.02138
4,2.0,531.0,-37.87896,144.75473
4,2.0,771.0,-38.10052,145.13397
4,2.0,535.0,-38.09683,145.12981000000005
1,1.0,0.0,-37.86007,144.84578
2,1.0,126.0,-37.80473,144.89095
3,2.0,340.0,-37.83172,144.86683
3,2.0,195.0,-37.83381,144.96287
2,1.0,64.0,-37.83326,144.95463999999996
4,2.0,229.0,-37.62614,145.06723
4,2.0,617.0,-37.65621,145.0939
3,2.0,806.0,-37.65498,145.08712
2,2.0,17200.0,-37.83613,144.99661
2,1.0,0.0,-37.84679000000001,145.00206
1,1.0,0.0,-37.83631,145.00181
2,1.0,3901.0,-37.82618,144.96891000000005
1,1.0,0.0,-37.85984000000001,144.9867
2,1.0,0.0,-37.85911,144.97899999999996
2,1.0,143.0,-37.57063,144.70693
4,2.0,939.0,-37.57816,144.73431000000005
3,1.0,754.0,-37.58442,144.75565
3,2.0,563.0,-37.57499,144.75329
3,1.0,694.0,-37.78871,144.81368999999995
3,1.0,1143.0,-37.79135,144.79948000000005
3,1.0,672.0,-37.80118,144.80996000000005
3,2.0,0.0,-37.83358,145.09884
3,2.0,662.0,-37.70525,144.75699
3,1.0,678.0,-37.70892,144.80087
3,2.0,723.0,-37.70458,144.79505
3,2.0,779.0,-37.76311,145.10494
6,3.0,1054.0,-37.77404,145.11703
3,1.0,819.0,-37.67908,145.02095
2,1.0,140.0,-37.68199,145.01744
3,1.0,585.0,-37.67681,145.00323
3,2.0,333.0,-37.75884,145.00264
3,2.0,199.0,-37.75948,144.99615
3,2.0,238.0,-37.70322,144.88236
2,1.0,0.0,-37.69815,144.88019
4,2.0,815.0,-37.84839,145.24191000000005
4,2.0,785.0,-37.85297,145.23815
4,2.0,741.0,-37.85636,145.23684
5,3.0,818.0,-37.87846,145.24212
4,2.0,639.0,-37.8789,145.24262
2,1.0,169.0,-37.71607,145.07884
4,1.0,613.0,-37.7002,145.08434
2,1.0,487.0,-37.90379,144.66165
4,2.0,555.0,-37.89359,144.66911000000005
4,2.0,533.0,-37.89337,144.64003
3,2.0,287.0,-37.87895,144.6707
3,1.0,672.0,-37.89402000000001,144.66276000000005
4,2.0,588.0,-37.79458,144.87271
4,3.0,544.0,-37.67841,144.87923999999995
3,2.0,691.0,-37.68026,144.88468
5,2.0,629.0,-37.91636,145.17581
3,2.0,972.0,-37.51232,145.13282
3,1.0,179.0,-37.86558,144.90474
1,1.0,0.0,-37.85588,144.89936
3,1.0,296.0,-37.86335,144.89487
2,1.0,0.0,-37.85581,144.99025
3,2.0,400.0,-37.61387,145.0385
2,1.0,269.0,-37.81649,144.86731
6,3.0,1087.0,-37.81038,144.89389
4,3.0,511.0,-37.75788,144.90487
5,2.0,732.0,-37.78345,144.82295
4,3.0,720.0,-37.77928,145.02993
3,2.0,530.0,-37.8614,144.81931
3,1.0,459.0,-37.87063,144.77632
3,1.0,693.0,-37.83511,144.84905
4,2.0,761.0,-37.85249,145.02091
2,1.0,1501.0,-37.8528,145.02684
3,1.0,245.0,-37.77215,144.91144
2,1.0,2283.0,-37.87078,144.99898000000005
3,2.0,683.0,-37.80273,145.08392
4,2.0,996.0,-37.7883,145.07805
5,3.0,711.0,-37.79066,145.09004
5,3.0,743.0,-37.80235,145.09311
3,1.0,725.0,-37.85063,145.25802
4,1.0,583.0,-37.93206,145.07929
2,1.0,587.0,-37.91567,145.05357
3,2.0,616.0,-37.91506,145.07121
4,3.0,675.0,-38.06508,145.35416999999995
4,3.0,665.0,-37.97359,145.01883999999995
3,2.0,583.0,-37.80347,145.1427
4,1.0,757.0,-37.80815,145.15441
3,2.0,798.0,-37.80752,145.14878000000004
3,1.0,1100.0,-37.8164,145.12964
2,1.0,701.0,-37.82756,145.11897
2,1.0,180.0,-37.70924,145.11412
5,5.0,830.0,-37.89544,145.00279
4,2.0,583.0,-37.90953,145.0155
2,1.0,111.0,-37.92416,145.00658
3,2.0,594.0,-37.91166,145.02265
3,1.0,602.0,-37.92066,145.01629
3,1.0,659.0,-37.69404,144.91763999999995
3,2.0,249.0,-37.77394,144.96317
2,1.0,140.0,-37.76806,144.9598
2,1.0,154.0,-37.77221,144.97537
3,1.0,532.0,-37.69669,145.04515
3,1.0,542.0,-37.70861,145.05691000000004
3,1.0,541.0,-37.70603,145.05423000000005
3,2.0,631.0,-37.75225,144.7552
3,2.0,369.0,-37.85793,145.13925
4,3.0,947.0,-37.84457,145.06218
2,1.0,145.0,-37.84197,145.09374
2,1.0,193.0,-37.78406,144.97494
4,2.0,664.0,-37.88376,145.04476
3,2.0,657.0,-37.95499,145.06775
2,1.0,914.0,-37.93524,145.1306
3,2.0,123.0,-37.78888,145.00036
4,1.0,560.0,-37.74192,144.95096999999996
4,1.0,452.0,-37.75089000000001,144.94833
3,1.0,460.0,-37.74513,144.95458
2,2.0,1965.0,-37.73615,144.97455
4,1.0,565.0,-37.72525,144.96583
3,1.0,551.0,-37.65532,144.93393
4,2.0,406.0,-37.57008,144.90388000000004
4,2.0,655.0,-37.79725,145.29651
3,1.0,1082.0,-37.80618,145.27755
3,2.0,659.0,-37.77473,145.26256
3,2.0,899.0,-37.78028,145.26581000000004
3,2.0,1007.0,-37.76653,145.29163
3,1.0,627.0,-37.66781,144.93809
3,1.0,372.0,-37.98383,145.20342
3,2.0,673.0,-37.98096,145.22621
3,1.0,544.0,-37.95135,145.19806
4,2.0,879.0,-37.68001,145.16
4,2.0,615.0,-37.96746,145.12788
4,2.0,652.0,-37.78145,145.13598000000005
5,3.0,630.0,-37.78151,145.12515
3,1.0,713.0,-37.79507,145.15913999999995
4,2.0,775.0,-37.80126,145.1665
4,2.0,723.0,-37.79545,145.15372
3,2.0,646.0,-37.78758,145.16792
3,2.0,848.0,-37.78693,145.16384
3,2.0,247.0,-37.79056,145.17512
4,2.0,387.0,-37.59589,145.11364
3,2.0,662.0,-37.70519,145.13315
2,1.0,643.0,-37.87571,144.98702
4,1.0,548.0,-37.65256,145.04093
3,1.0,654.0,-37.63923,145.05306000000004
4,3.0,205.0,-37.74588,144.92700000000005
4,2.0,920.0,-37.7554,144.92351000000005
4,1.0,478.0,-37.74424000000001,144.89149
3,1.0,649.0,-37.74212,144.89256
3,2.0,256.0,-37.73594,144.89928999999995
3,2.0,292.0,-37.77788,145.01963999999995
2,1.0,177.0,-37.70982,144.96397
3,1.0,944.0,-37.87558,145.27196999999995
3,2.0,203.0,-37.80475,144.98228
2,1.0,263.0,-37.78128,144.92325
3,1.0,241.0,-37.78365,144.93015
3,2.0,121.0,-37.79949000000001,144.88487
2,1.0,296.0,-37.83633,145.16873
4,1.0,713.0,-38.15675,145.12707
3,1.0,972.0,-38.13954,145.13086
3,2.0,2405.0,-38.16457,145.12421
4,2.0,1471.0,-38.15984,145.10884
3,1.0,300.0,-37.68416,144.8895
4,2.0,729.0,-37.6927,144.89395
3,1.0,529.0,-37.69485,144.89092
4,2.0,213.0,-37.68247,144.88446000000005
3,2.0,400.0,-37.85223,145.08676
4,2.0,728.0,-37.85541,145.0639
4,3.0,276.0,-37.8616,145.06801000000004
2,1.0,848.0,-37.85875,145.08441000000005
3,1.0,645.0,-37.85341,145.09188999999995
3,2.0,656.0,-37.86521,145.07034
3,2.0,203.0,-37.86248,145.06682
2,1.0,310.0,-37.89291,145.15399
3,1.0,652.0,-37.8717,145.17266999999995
3,1.0,697.0,-37.70239,144.91289
4,1.0,649.0,-37.7022,144.92241
3,1.0,655.0,-37.70608,144.92541
3,1.0,760.0,-37.70189,144.93294
3,1.0,618.0,-37.69836,144.93891000000005
4,2.0,2679.0,-37.70207,144.89805
3,1.0,676.0,-37.71825,145.09488000000005
4,2.0,1057.0,-37.65467,144.9035
4,2.0,728.0,-37.94437,145.00288
4,3.0,699.0,-37.94088,145.0145
4,2.0,766.0,-37.93571,145.0153
2,1.0,254.0,-37.95188,145.05369
5,2.0,650.0,-37.85638,144.70671000000004
4,1.0,570.0,-37.87552,144.69648
3,1.0,594.0,-37.9028,145.10605
5,2.0,647.0,-37.73726,144.82998
4,1.0,612.0,-37.75035,144.86431000000005
4,2.0,838.0,-37.80894,145.05853000000005
4,2.0,350.0,-37.80127,145.03733
4,2.0,12300.0,-37.79459,145.03921
3,1.0,888.0,-37.66075,145.01133000000004
4,2.0,500.0,-37.65936,144.9967
3,1.0,551.0,-37.66613,145.01346999999996
3,2.0,147.0,-37.78538,144.87958999999995
3,1.0,641.0,-37.87811,145.07778000000005
3,2.0,359.0,-37.78606,144.88459
4,3.0,572.0,-37.65465,144.92182
3,2.0,452.0,-37.64023,144.91398999999996
5,2.0,590.0,-37.68217,144.56926
3,1.0,583.0,-37.68146,144.57106000000005
3,2.0,575.0,-37.66745,144.55857
4,2.0,530.0,-37.98368,145.09237
3,2.0,535.0,-37.98329,145.0918
3,2.0,163.0,-37.97459,145.06937
3,2.0,411.0,-37.76285,144.90575
4,2.0,465.0,-37.76306,144.92851000000005
4,2.0,595.0,-37.94253,145.05911
2,1.0,502.0,-38.00663,145.08491999999995
3,2.0,786.0,-37.87834,145.12131000000005
3,2.0,145.0,-37.93211,145.18955
4,3.0,650.0,-37.92979,145.2036
4,1.0,545.0,-37.84399000000001,144.89125
4,2.0,510.0,-37.84815,144.86866
2,1.0,650.0,-37.73612,144.88474
5,2.0,647.0,-37.74269,144.88607
2,1.0,650.0,-37.74016,144.88805
2,1.0,129.0,-37.80318,144.94513
3,1.0,163.0,-37.80452,144.95718
3,2.0,173.0,-37.79614,144.94248000000005
2,1.0,270.0,-37.77816,144.99995
4,3.0,422.0,-37.76969,145.00718
4,2.0,1060.0,-37.9073,145.0962
3,1.0,697.0,-37.92021,145.10442
5,3.0,664.0,-37.90422,145.02827
4,2.0,600.0,-37.99806,145.08829
2,1.0,158.0,-37.99515,145.08222
3,2.0,122.0,-37.72304000000001,144.92864
2,2.0,74.0,-37.72184,144.92969
3,1.0,673.0,-37.72777,144.9339
4,2.0,1031.0,-37.71746,144.92955
3,2.0,353.0,-37.9105,144.73457
2,2.0,4604.0,-37.84079000000001,144.94002
3,2.0,131.0,-37.83509,144.94224
4,3.0,202.0,-37.83247,144.94212
2,1.0,212.0,-37.85491,145.00373000000005
4,1.0,953.0,-37.69693,145.0079
3,2.0,488.0,-37.72747,145.00035
3,1.0,170.0,-37.72924,145.02981
3,1.0,741.0,-37.70931,145.01434
3,1.0,558.0,-37.69968,145.0054
4,1.0,646.0,-37.72328,145.01862
2,1.0,556.0,-37.72422,145.00141000000005
4,1.0,390.0,-37.82483,145.00111
3,1.0,669.0,-37.82136,145.22496999999996
4,2.0,504.0,-37.61419,144.93448
3,2.0,532.0,-37.62554,144.92006
2,1.0,126.0,-37.83704,144.95606
2,1.0,644.0,-37.83652,144.98522
4,2.0,795.0,-37.9484,145.15663
4,2.0,584.0,-37.97291,145.15334
3,1.0,539.0,-37.74845,144.8144
3,3.0,571.0,-37.71965,144.90831
4,2.0,693.0,-37.57029,144.71163
4,2.0,650.0,-37.56284,144.71187
3,2.0,664.0,-37.58196,144.71066000000005
3,1.0,1050.0,-37.58319,144.73685
4,1.0,123.0,-37.76899,144.82525
2,1.0,630.0,-37.76701,144.84444
3,1.0,520.0,-37.79128,144.82362
3,2.0,677.0,-37.71254,144.80836000000005
3,2.0,530.0,-37.75968,145.02305
3,2.0,120.0,-37.76343,145.02096
3,2.0,650.0,-37.6966,144.87746
4,3.0,1209.0,-37.7396,145.22218999999996
4,2.0,720.0,-37.87215,144.65608
4,2.0,586.0,-37.88639000000001,144.6555
3,1.0,614.0,-37.89152,144.68345
3,2.0,134.0,-37.80782,144.86586
3,1.0,219.0,-37.80557,144.94648999999995
4,3.0,872.0,-37.90248,145.187
3,2.0,654.0,-37.91101,145.17293
5,2.0,784.0,-37.89856,145.17682
4,2.0,943.0,-37.90306,145.18171
4,3.0,400.0,-37.86338,144.88322
3,2.0,150.0,-37.8567,144.99665
3,1.0,338.0,-37.8195,144.88908
3,2.0,381.0,-37.75629,144.90626
3,2.0,697.0,-37.72812,144.88735
3,1.0,767.0,-37.7218,144.88391
3,1.0,284.0,-37.77933,144.81679
3,1.0,268.0,-37.7753,145.0267
2,1.0,63.0,-37.86933,144.81704
3,2.0,388.0,-37.7822,144.92042
3,2.0,3215.0,-37.78344,144.92183
4,2.0,670.0,-37.87042,145.08099
3,1.0,292.0,-38.01908,145.09702
3,2.0,588.0,-38.01909000000001,145.1125
3,2.0,607.0,-37.67379,144.89826000000005
5,5.0,1235.0,-37.80563,145.10304
4,3.0,747.0,-37.79609,145.08478
4,2.0,700.0,-37.78971,145.09546
4,2.0,656.0,-37.82778,145.28958
3,2.0,782.0,-37.99007,145.03588
3,1.0,612.0,-37.97289,145.05078999999995
3,1.0,628.0,-37.92716,145.03778
4,3.0,811.0,-37.91637,145.05177
4,2.0,659.0,-37.97951,145.02515
4,2.0,823.0,-37.9757,145.02535
3,2.0,698.0,-37.81231,145.1642
4,2.0,923.0,-37.80096,145.1488
3,1.0,685.0,-37.78481,144.8623
3,1.0,656.0,-37.69103,144.91857
4,1.0,696.0,-37.68563,144.92998
3,1.0,275.0,-37.75918,144.94829
4,2.0,600.0,-37.75465,144.94144
2,1.0,501.0,-37.75772,144.94349
3,2.0,573.0,-37.77892,145.09281
4,3.0,331.0,-37.67998,145.07345
4,2.0,514.0,-37.84248,145.10181
4,2.0,618.0,-37.82875,145.08403
3,1.0,110.0,-37.79667,144.97204
2,1.0,117.0,-37.79294,144.97283000000004
2,1.0,4025.0,-37.78791,144.96938
2,1.0,97.0,-37.7899,144.97111999999996
3,1.0,570.0,-37.96258,145.08038
3,1.0,613.0,-37.93086,145.11073000000005
3,1.0,674.0,-37.93539000000001,145.11986000000005
3,1.0,1226.0,-37.95988,145.13279
3,1.0,539.0,-37.94128,145.11406000000005
2,1.0,191.0,-37.79158,144.99586000000005
3,1.0,524.0,-37.75392,144.97468999999995
2,2.0,909.0,-37.80236,144.98481999999996
4,1.0,641.0,-37.61114,144.93683
2,1.0,160.0,-37.82647,144.99264
3,2.0,544.0,-37.7687,144.75833
3,2.0,504.0,-37.79691,144.7669
4,2.0,767.0,-37.67515,145.1655
4,2.0,681.0,-37.98145,145.12833999999995
4,2.0,670.0,-37.77109,145.1338
5,2.0,726.0,-37.78133,145.10833
3,1.0,635.0,-37.78649,145.16773999999995
5,2.0,746.0,-37.78658,145.16086
5,2.0,677.0,-37.79348,145.15241
4,3.0,878.0,-37.76888,145.17044
2,1.0,255.0,-37.80528,145.19057
3,2.0,359.0,-37.5875,145.11883999999995
2,1.0,845.0,-37.71513,145.15323999999995
4,2.0,651.0,-37.68739,145.14437
3,2.0,225.0,-37.87614,144.99081
2,2.0,213.0,-37.87816,144.99069
3,1.0,167.0,-37.63011,145.02936
3,2.0,535.0,-37.64372,145.03761
2,1.0,161.0,-37.64888,145.02313
3,2.0,595.0,-37.74635,144.9229
4,2.0,728.0,-37.88393,145.26225
3,2.0,626.0,-37.89555,145.27625
3,1.0,152.0,-37.79662,144.9791
3,1.0,185.0,-37.78449000000001,144.93482
2,1.0,150.0,-37.78363,144.92997
2,1.0,353.0,-37.79047,144.88289
3,2.0,306.0,-38.1386,145.12142
4,1.0,600.0,-38.16475,145.1345
3,2.0,2189.0,-37.50624000000001,144.58133999999995
4,3.0,20200.0,-37.49674,144.62618
3,1.0,467.0,-37.69271,144.891
3,2.0,578.0,-37.68899,144.88273
3,2.0,705.0,-37.86578,145.06886
5,3.0,775.0,-37.85855,145.07775
4,3.0,858.0,-37.85557,145.06534
2,2.0,704.0,-37.85698,145.04686
4,2.0,742.0,-37.87738,145.18083
4,3.0,725.0,-37.89868,145.14635
4,2.0,1021.0,-37.90317,145.16607
5,3.0,478.0,-37.89891,145.15341
4,2.0,734.0,-37.87432,145.18766000000005
3,1.0,639.0,-37.70234,144.92123
2,1.0,378.0,-37.70175,144.93578
5,2.0,900.0,-37.7008,145.09974
3,1.0,665.0,-37.70444000000001,144.95273999999995
3,1.0,697.0,-37.94435,145.00927
3,3.0,107.0,-37.81753,145.01988
3,1.0,615.0,-37.82425,145.05552
3,2.0,304.0,-37.83277,145.04373
4,2.0,442.0,-37.82507,145.24058
4,2.0,655.0,-37.83481,145.23238999999995
5,2.0,543.0,-37.83145,145.22826
3,1.0,586.0,-37.73799,145.0522
4,2.0,613.0,-37.94957,145.0246
4,3.0,970.0,-37.69144,144.74643
3,1.0,600.0,-37.8835,144.68447
3,2.0,785.0,-37.637,145.20166
3,2.0,697.0,-37.77536,145.06295
3,1.0,539.0,-37.71296,144.82223
4,2.0,660.0,-37.72086,144.79399999999995
4,4.0,429.0,-37.74872,144.87558
4,2.0,612.0,-37.74375,144.87487
3,1.0,602.0,-37.73514,144.86778
3,1.0,638.0,-37.73951,144.86798000000005
3,2.0,651.0,-37.69727,144.79371
3,1.0,706.0,-37.79793,145.03833999999995
3,1.0,579.0,-37.79733,145.06047
4,1.0,704.0,-37.79349000000001,145.04611
3,2.0,822.0,-37.78896,145.04728
4,2.0,846.0,-37.79187,145.0487
3,2.0,463.0,-37.81045,144.87311
3,2.0,275.0,-37.81196,144.88208999999995
3,1.0,548.0,-37.66649,145.0125
3,1.0,672.0,-37.66486,145.02014
2,1.0,327.0,-37.78947,144.88105
3,1.0,228.0,-37.86115,145.03217
4,2.0,576.0,-37.87427,145.05014
3,2.0,728.0,-37.87742,145.06162
3,1.0,501.0,-37.64343,144.91193
4,1.0,578.0,-37.71077,144.57198
3,2.0,165.0,-37.97904000000001,145.06385
4,2.0,573.0,-37.60686,145.08615
5,2.0,553.0,-37.84908,144.95753
2,1.0,194.0,-37.8503,144.96376
3,2.0,585.0,-37.65027,145.06136
4,2.0,800.0,-37.67217,145.0642
4,3.0,367.0,-37.81338,145.18551000000005
3,2.0,534.0,-37.81059000000001,145.18975
2,1.0,2243.0,-37.81452,145.10884
3,1.0,375.0,-37.76464,144.91035
3,2.0,784.0,-37.75947,144.92542
3,1.0,862.0,-37.78329,145.32271
3,1.0,644.0,-37.92509,145.16754
3,2.0,219.0,-37.90584000000001,145.06169
4,2.0,409.0,-37.84445,144.87966
4,3.0,622.0,-37.84471,144.86594
4,3.0,634.0,-37.74101,144.88478
4,2.0,1457.0,-37.72548,145.20868000000004
3,1.0,272.0,-37.77986,145.00772
4,1.0,442.0,-37.76917,144.98606
4,2.0,581.0,-37.90706,145.09524
3,1.0,704.0,-37.93409000000001,145.08383
3,1.0,401.0,-37.90491,145.04568
4,2.0,554.0,-37.99323,145.0744
4,2.0,787.0,-37.98616,145.08139
3,1.0,446.0,-37.73366,144.94321000000005
4,3.0,362.0,-37.83467,144.92775
3,3.0,114.0,-37.83981,144.9364
3,1.0,99.0,-37.83509,144.94286
1,1.0,192.0,-37.85553,145.00261
3,1.0,435.0,-37.85793,145.00734
3,1.0,588.0,-37.73787,145.0229
3,1.0,465.0,-37.73027,145.00189
3,1.0,611.0,-37.70486,145.01169
3,1.0,482.0,-37.7197,144.99295
2,1.0,576.0,-37.69573,145.01689
3,1.0,741.0,-37.70846,145.03038999999995
3,2.0,195.0,-37.81384,145.00358
3,1.0,151.0,-37.8264,145.00935
2,2.0,14294.0,-37.81894000000001,145.01314
2,1.0,766.0,-37.80902,145.23561
4,2.0,650.0,-37.80103,145.25368
4,2.0,770.0,-37.78929,145.2458
4,2.0,635.0,-37.74586,145.07392
3,2.0,568.0,-37.61562,144.92606
4,2.0,722.0,-37.94804,145.00756
5,3.0,553.0,-37.95185,145.01859
5,3.0,545.0,-37.94953,145.00607
3,1.0,493.0,-37.94901,145.01167
3,1.0,591.0,-38.09864,145.13128999999995
2,1.0,109.0,-37.83423,144.95243
3,2.0,149.0,-37.83474,144.96917
2,1.0,140.0,-37.83745,144.95459
2,1.0,82.0,-37.83606,144.95164
3,2.0,362.0,-37.6366,145.07226
3,1.0,250.0,-37.84324,144.99933
2,1.0,175.0,-37.84401,144.99839
3,1.0,650.0,-37.57281,144.70015
3,1.0,650.0,-37.58562,144.71581
3,2.0,688.0,-37.57367,144.71842
3,1.0,608.0,-37.77388,144.84368999999995
5,3.0,1011.0,-37.82191,145.09212
4,4.0,386.0,-37.76918,145.10445
6,3.0,646.0,-37.67522,145.01554
4,3.0,534.0,-37.85298,145.23935
6,3.0,754.0,-37.88153,145.23003
4,2.0,620.0,-38.01345,145.1342
3,1.0,662.0,-37.89302,144.65938
4,2.0,556.0,-37.89463,144.66857
3,1.0,681.0,-37.67332,144.9022
3,1.0,508.0,-37.85265,144.89376
2,1.0,652.0,-37.85556,144.99063
3,2.0,167.0,-37.60949,145.0382
4,2.0,400.0,-37.61729,145.0238
3,2.0,492.0,-37.82413,144.87513
4,2.0,277.0,-37.8215,144.89614
3,1.0,221.0,-37.81284,144.89158999999995
4,2.0,484.0,-37.7609,144.89886
3,2.0,152.0,-37.84662,144.95675
3,1.0,710.0,-37.87182,144.816
3,1.0,667.0,-37.82872,144.84558
3,1.0,549.0,-37.84476,144.8472
3,3.0,1889.0,-37.86109,145.01994
3,1.0,245.0,-37.85335,145.01698000000005
3,1.0,649.0,-37.87,145.08803
3,2.0,673.0,-38.02094,145.09736999999996
3,2.0,587.0,-38.02105,145.11982
2,1.0,1150.0,-37.77091,144.86571
3,2.0,679.0,-37.80576,145.06978999999995
3,2.0,625.0,-37.80245,145.07963
2,1.0,132.0,-37.79681,145.06903
5,4.0,1254.0,-37.97775,145.02754
3,3.0,725.0,-37.98667,145.02796
4,3.0,557.0,-37.92098,145.02422
4,2.0,689.0,-37.93031,145.03816
4,2.0,648.0,-37.90609,145.0551
3,1.0,585.0,-37.92041,145.07901
5,3.0,1003.0,-37.82665,145.1518
4,2.0,628.0,-37.82942,145.16714
3,1.0,700.0,-37.82378,145.13778
4,3.0,592.0,-37.84307,145.13419
4,3.0,353.0,-38.06189000000001,145.11766
3,1.0,439.0,-37.86205,145.25333
3,1.0,667.0,-37.82132,145.12891000000005
3,1.0,620.0,-37.78311,144.85331000000005
3,1.0,287.0,-37.88879,144.99833
3,2.0,709.0,-37.91414,145.00527
4,3.0,569.0,-37.90192,145.00094
2,1.0,132.0,-37.7697,144.96866
2,1.0,82.0,-37.77761,144.96832
4,2.0,317.0,-37.75792,144.97218
1,1.0,1250.0,-37.77685,144.95188000000005
2,1.0,439.0,-37.76766,144.97638
2,2.0,224.0,-37.75995,144.97413
4,1.0,753.0,-37.77592,145.09714
5,3.0,659.0,-37.68591,145.07825
4,2.0,538.0,-37.7002,145.06517
5,2.0,791.0,-37.84352,145.11981
4,1.0,762.0,-37.84162,145.10435
3,1.0,590.0,-37.85029,145.13846
6,3.0,794.0,-37.84317,145.05688
3,2.0,593.0,-37.83176,145.0652
5,3.0,570.0,-37.84136,145.08149
2,1.0,551.0,-37.8926,145.05868999999996
3,2.0,560.0,-37.893,145.05861000000004
2,2.0,117.0,-37.88592,145.04781
3,2.0,603.0,-37.90206,145.05598
3,2.0,338.0,-37.89235,145.04953999999995
4,2.0,549.0,-38.09601,145.19633000000005
3,2.0,673.0,-38.1046,145.19339
3,1.0,534.0,-38.04666,145.12354
4,2.0,530.0,-37.96531,145.08502
4,2.0,594.0,-37.9727,145.07016000000004
3,2.0,638.0,-37.95569,145.06588
3,1.0,541.0,-37.96306,145.0803
4,2.0,582.0,-37.97531,145.07943
3,1.0,1040.0,-37.92614,145.11713
3,1.0,340.0,-37.92559,145.10804
3,1.0,591.0,-37.93663,145.11236
4,3.0,193.0,-37.79395,144.98899
2,1.0,189.0,-37.79335,144.98911
4,2.0,301.0,-37.73697,144.97568
3,1.0,771.0,-37.74701,144.96369
3,1.0,533.0,-37.72631,144.96274
3,1.0,112.0,-37.79556,144.98873
2,1.0,109.0,-37.79737,144.98492
3,2.0,255.0,-37.59735,144.91118
3,1.0,857.0,-37.80244,145.29711
3,1.0,556.0,-37.95788,145.21389
3,1.0,534.0,-37.75504,144.77313999999996
4,2.0,566.0,-37.97215,145.12389
3,2.0,170.0,-37.78267,145.14278000000004
5,3.0,751.0,-37.76431,145.17778
3,1.0,585.0,-37.99515,145.23244
3,1.0,586.0,-37.99161,145.23278
4,2.0,782.0,-37.70349,145.16281
3,2.0,795.0,-37.72503,145.15142
4,2.0,1010.0,-37.72881,145.13703999999996
3,2.0,380.0,-37.88922,144.9896
3,1.0,555.0,-37.64417,145.04043
3,2.0,614.0,-37.64035,145.05624
3,1.0,116.0,-37.73899,144.89291
3,1.0,658.0,-37.75009,144.89271000000005
3,2.0,292.0,-37.73727,144.8986
4,1.0,368.0,-37.77167,145.02015
3,2.0,579.0,-37.77252,145.02546
3,2.0,588.0,-37.69403,144.96674
3,2.0,350.0,-37.69592,144.96381
3,2.0,9338.0,-37.78101,144.98843
4,2.0,587.0,-37.84154,145.17606
4,2.0,710.0,-38.16802,145.14349
2,1.0,894.0,-38.16185,145.10976000000005
4,2.0,536.0,-38.16363,145.11545
6,2.0,1301.0,-37.50733,144.58666000000005
3,2.0,692.0,-37.85672,145.09098999999995
2,2.0,704.0,-37.85698,145.04686
3,2.0,344.0,-37.85289,145.0944
2,2.0,241.0,-37.86277000000001,145.04012
3,2.0,714.0,-37.88809000000001,145.19011
3,1.0,727.0,-37.8763,145.17166
5,2.0,718.0,-37.8888,145.18692
2,1.0,589.0,-37.69708,144.92967
3,2.0,587.0,-37.68569,145.10902
4,2.0,734.0,-37.6929,145.1272
5,2.0,512.0,-37.6248,144.87612
3,1.0,819.0,-38.00377,145.26161000000005
3,2.0,604.0,-37.93105,144.99437
3,1.0,627.0,-37.94515,145.01886000000005
4,2.0,620.0,-37.93478,145.01156
4,2.0,412.0,-37.93598,145.01152
3,1.0,464.0,-37.93753,145.0102
3,2.0,465.0,-37.93524,145.03438
2,1.0,234.0,-37.93522,145.02837
4,3.0,649.0,-37.83508,145.0429
3,1.0,216.0,-37.82031,145.04043
3,2.0,605.0,-37.74591,145.04449
4,2.0,480.0,-37.70228,144.74316000000005
3,2.0,719.0,-37.6883,144.74225
3,1.0,592.0,-37.88157,144.69426
4,2.0,452.0,-37.87517,144.67094
4,2.0,872.0,-37.87217,144.68746000000004
3,1.0,622.0,-37.68908,144.9116
3,2.0,725.0,-37.72465,144.8359
4,4.0,538.0,-37.74975,144.86895
3,1.0,613.0,-37.7349,144.86225
4,3.0,481.0,-37.81027,145.04476
3,2.0,460.0,-37.80646,145.04651
5,4.0,892.0,-37.8142,145.05973
3,1.0,650.0,-37.79235,145.04789
3,2.0,741.0,-37.7955,145.05046000000004
2,1.0,422.0,-37.79938,145.05662
3,1.0,676.0,-37.79546,145.04533
4,1.0,276.0,-37.80774,144.88251
3,2.0,275.0,-37.80592,144.8807
3,1.0,852.0,-37.67601,145.02955
3,1.0,570.0,-37.66422,144.99893
4,2.0,357.0,-37.84684,145.03893
4,2.0,561.0,-37.86552,145.03529
3,1.0,784.0,-37.65877,144.91191
3,3.0,248.0,-37.98087,145.06024
3,1.0,531.0,-37.98023,145.08402
3,2.0,156.0,-37.97928,145.0763
2,1.0,265.0,-37.65678,145.07811
3,1.0,640.0,-37.65296,145.04564
4,2.0,603.0,-37.67363,145.06796
4,1.0,199.0,-37.677,145.05658
4,2.0,609.0,-37.65898,145.08245
3,1.0,588.0,-37.67434,145.05993999999995
4,2.0,981.0,-37.81188,145.20051999999995
3,2.0,625.0,-37.82997,145.20978
